id,precision,recall,f1
244,0.389831,0.2881,0.331333
245,0.558685,0.734568,0.634667
246,0.164345,0.1737,0.168893
247,0.33189,0.521542,0.405644
248,0.155405,0.375,0.219745
249,0.211842,0.365909,0.268333
250,0.2007,0.484507,0.283828
251,0.363973,0.602041,0.453672
252,0.00105923,1,0.00211622
253,0.155666,0.236742,0.187829
254,0.69322,0.590188,0.637568
255,0.240793,0.977011,0.386364
256,0.246127,0.293634,0.26779
257,0.489764,0.625126,0.549227
258,0.116105,0.497326,0.188259
259,0.360485,0.275497,0.312312
260,0.685714,0.90566,0.780488
261,0.0582072,1,0.110011
262,0.413203,0.555921,0.474053
263,0.31677,0.772727,0.449339
264,0.342479,0.231754,0.276441
265,0.333955,0.60678,0.430806
266,0.481837,0.781111,0.596015
267,0.429142,0.526961,0.473047
268,0.684874,0.942197,0.793187
269,0.313187,0.290076,0.301189
270,0.455446,0.501362,0.477302
271,0.373984,0.728713,0.494291
272,0.248763,0.353059,0.291874
273,0.578947,0.36803,0.45
274,0.481308,0.861925,0.617691
275,0.108434,0.302013,0.159574
276,0.412,0.780303,0.539267
277,0.259794,0.567568,0.356436
278,0.305913,0.457692,0.366718
279,0.111498,0.984615,0.200313
280,0.546667,0.861345,0.668842
281,0.392045,0.926174,0.550898
282,0.15883,0.620408,0.252912
283,0.447867,0.596842,0.511733
284,0.162791,0.544444,0.250639
285,0.5,0.318486,0.389116
286,0.427835,0.199519,0.272131
287,0.136183,0.232203,0.171679
288,0.448276,0.69395,0.544693
289,0.23871,0.170507,0.198925
290,0.00167879,1,0.00335196
291,0.0923077,0.873786,0.166976
292,0.414244,0.643341,0.503979
293,0.410845,0.50908,0.454717
294,0.519231,0.252336,0.339623
295,0.286962,0.300793,0.293715
296,0.0969432,0.263658,0.141762
297,0.408333,0.525,0.459375
298,0.647929,0.492135,0.559387
299,0.119701,0.48731,0.192192
300,0.297297,0.942857,0.452055
301,0.17765,0.253061,0.208754
302,0.23662,0.563758,0.333333
303,0.549815,0.568702,0.559099
304,0.323636,0.674242,0.437346
305,0.343023,0.45585,0.391469
306,0.162231,0.298368,0.210181
307,0.301887,0.955224,0.458781
308,0.561497,0.681818,0.615836
309,0.145455,0.2,0.168421
310,0.259542,0.365591,0.303571
311,0.362805,0.730061,0.484725
312,0.292683,0.38247,0.331606
313,0.297235,1,0.458259
314,0.163575,0.209503,0.183712
315,0.54372,0.807556,0.649881
316,0.123552,0.827586,0.215006
317,0.184211,0.972222,0.309735
318,0.318182,0.157658,0.210843
319,0.501992,0.926471,0.651163
320,0.518591,0.777126,0.622066
321,0.480916,0.278761,0.352941
322,0.253968,0.351648,0.294931
323,0.336766,0.19258,0.245036
324,0.439153,0.614815,0.512346
325,0.315789,0.736842,0.442105
326,0.265873,0.449664,0.334165
327,0.457784,0.370958,0.409823
328,0.600775,0.851648,0.704545
329,0.345171,0.831074,0.48776
330,0.396591,0.410106,0.403235
331,0.359155,0.588462,0.446064
332,0.722689,0.724211,0.723449
333,0.380826,0.465041,0.418741
334,0.419355,0.375,0.395939
335,0.719595,0.872951,0.788889
336,0.138514,0.332792,0.195611
337,0.236735,0.725,0.356923
338,0.314286,0.681416,0.430168
339,0.561743,0.822695,0.667626
340,0.367213,0.842105,0.511416
341,0.569378,0.767742,0.653846
342,0.295667,0.602076,0.396581
343,0.163656,0.788918,0.271079
344,0.396552,0.545763,0.459344
345,0.34977,0.460606,0.397608
346,0.592727,0.558219,0.574956
347,0.376645,0.394148,0.385198
348,0.418033,0.703448,0.524422
349,0.530806,0.240343,0.330871
350,0.57803,0.559966,0.568855
351,0.148262,0.941558,0.256184
352,0.174439,0.392996,0.241627
353,0.517677,0.491214,0.504098
354,0.414159,0.306283,0.352144
355,0.0855057,0.620038,0.150286
356,0.317299,0.668616,0.430364
357,0.302714,0.932476,0.457053
358,0.143426,0.818182,0.244068
359,0.558648,0.426404,0.483649
360,0.5,0.212435,0.298182
361,0.541667,0.113043,0.18705
362,0.158887,0.375796,0.223344
363,0.161932,0.32525,0.216216
364,0.349701,0.668192,0.459119
365,0.431804,0.32421,0.37035
366,0.000552639,1,0.00110467
367,0.0983792,0.263903,0.143328
368,0.195231,0.202473,0.198786
369,0.311429,0.553299,0.398537
370,0.204334,0.4,0.270492
371,0.338518,0.410655,0.371113
372,0.505747,0.785714,0.615385
373,0.000656106,1,0.00131135
374,0.75,1,0.857143
375,0.215375,0.375133,0.273643
376,0.167139,0.487603,0.248945
377,0.470199,0.739583,0.574899
378,0.374449,0.720339,0.492754
379,0.289199,0.200483,0.236805
380,0.0714286,0.666667,0.129032
381,0.229452,0.148889,0.180593
382,0.000206683,1,0.00041328
383,0.261278,0.620536,0.367725
384,0.456,0.44186,0.448819
385,0.640351,0.595918,0.617336
386,0.00810811,1,0.0160858
387,0.228049,0.337545,0.272198
388,0.259259,0.168675,0.20438
389,0.146523,0.994382,0.255411
390,0.168589,0.666667,0.269122
391,0.289511,0.601578,0.3909
392,0.0833333,0.302632,0.130682
393,0.422222,0.979381,0.590062
394,0.486301,0.767568,0.595388
395,0.116481,0.297468,0.167409
396,0.115328,0.157685,0.133221
397,0.290698,0.196541,0.234522
398,0.40249,0.580838,0.47549
399,0.314264,0.557312,0.4019
400,0.28536,0.223735,0.250818
401,0.460526,0.206287,0.284939
402,0.251781,0.929825,0.396262
403,0.384977,0.390476,0.387707
404,0.749186,0.346386,0.473738
405,0.42711,0.387471,0.406326
406,0.140426,0.237838,0.176589
407,0.286374,0.138239,0.186466
408,0.513298,0.134965,0.213732
409,0.18958,0.935714,0.315283
410,0.265258,0.24197,0.25308
411,0.337349,0.487282,0.398686
412,0.597727,0.456597,0.517717
413,0.000264131,1,0.000528123
414,0.244565,0.216346,0.229592
415,0.345309,0.466307,0.396789
416,0.539394,0.478495,0.507123
417,0.41516,0.546703,0.471937
418,0.376106,0.489914,0.425532
419,0.312298,0.794239,0.448316
420,0.152478,0.502664,0.233981
421,0.124861,0.208955,0.156315
422,0.57971,0.490798,0.531561
423,0.571429,0.137931,0.222222
424,0.419192,0.178495,0.250377
425,0.526749,0.454707,0.488084
426,0.453795,0.774648,0.57232
427,0.281654,0.893443,0.428291
428,0.353997,0.783394,0.48764
429,0.177112,0.984848,0.300231
430,0.107492,0.492537,0.176471
431,0.503782,0.72156,0.593318
432,0.418719,0.125554,0.193182
433,0.711921,0.494253,0.583446
434,0.350617,0.300847,0.323831
435,0.323632,0.266795,0.292478
436,0.000258777,1,0.00051742
437,0.436709,0.673171,0.52975
438,0.132827,0.5,0.209895
439,0.31981,0.445341,0.372278
440,0.707143,0.424893,0.530831
441,0.41523,0.346108,0.377531
442,0.196429,0.748691,0.311208
443,0.539648,0.618687,0.576471
444,0.412727,0.383446,0.397548
445,0.247148,0.474453,0.325
446,0.439189,0.833333,0.575221
447,0.259013,0.773371,0.38806
448,0.17331,0.724638,0.27972
449,0.620656,0.639165,0.629775
450,0.0920502,0.88,0.166667
451,0.466216,0.379121,0.418182
452,0.447154,0.679012,0.539216
453,0.533898,0.744094,0.621711
454,0.603053,0.9875,0.748815
455,0.328063,0.85567,0.474286
456,0.592593,0.424779,0.494845
457,0.703448,0.910714,0.793774
458,0.113309,0.29717,0.164062
459,0.51087,0.145511,0.226506
460,0.44686,0.391949,0.417607
461,0.402624,0.815951,0.539189
462,0.271845,0.513761,0.355556
463,0.408264,0.384137,0.395833
464,0.466667,0.434109,0.449799
465,0.196364,0.249307,0.219691
466,0.155797,0.358333,0.217172
467,0.209722,0.574144,0.307223
468,0.643836,0.691176,0.666667
469,0.137011,0.447674,0.209809
470,0.227382,0.305376,0.26067
471,0.322183,0.288644,0.304493
472,0.515982,0.189597,0.277301
473,0.000215672,1,0.000431251
474,0.478154,0.755625,0.585689
475,0.221713,0.48495,0.304302
476,0.752381,0.79,0.770732
477,0.375262,0.344231,0.359077
478,0.639286,0.680608,0.6593
479,0.659259,0.525074,0.584565
480,0.558077,0.596291,0.576552
481,0.189036,0.275482,0.224215
482,0.204301,0.511538,0.291987
483,0.655172,0.715674,0.684088
484,0.205067,0.500583,0.290946
485,0.283636,0.433333,0.342857
486,0.625767,0.573034,0.59824
487,0.224806,0.273585,0.246809
488,0.646409,0.317935,0.42623
489,0.502994,0.390093,0.439407
490,0.801688,0.979381,0.881671
491,0.000253829,1,0.000507528
492,0.589928,0.348936,0.438503
493,0.909091,1,0.952381
494,0.0412371,0.0506329,0.0454545
495,0.11032,0.274336,0.15736
496,0.521739,0.695652,0.596273
497,0.501792,0.509091,0.505415
498,0.475132,0.628852,0.54129
499,0.401189,0.851735,0.545455
500,0.428571,0.533575,0.475344
501,0.488889,0.436123,0.461001
502,0.452532,0.528651,0.487639
503,0.270299,0.38685,0.318239
504,0.658996,0.592105,0.623762
505,0.234694,0.228856,0.231738
506,0.25124,0.573585,0.349425
507,0.276423,0.354167,0.310502
508,0.511719,0.422581,0.462898
509,0.512195,0.316981,0.391608
510,0.635514,0.610778,0.622901
511,0.494048,0.638462,0.557047
512,0.458333,0.601562,0.52027
513,0.110381,0.366812,0.169697
514,0.354701,0.365639,0.360087
515,0.406103,0.594502,0.482566
516,0.497653,0.288828,0.365517
517,0.599022,0.641361,0.619469
518,0.683673,0.624224,0.652597
519,0.143978,0.657706,0.236241
520,0.220386,0.375587,0.277778
521,0.451014,0.436989,0.44389
522,0.194123,0.496583,0.279129
523,0.292359,0.39819,0.337165
524,0.453237,0.212479,0.289323
525,0.581395,0.231481,0.331126
526,0.560694,0.76178,0.645949
527,0.60521,0.796834,0.687927
528,0.145205,0.716216,0.241458
529,0.19,0.873563,0.312115
530,0.630975,0.839695,0.720524
531,0.382653,0.303644,0.3386
532,0.590214,0.796698,0.678085
533,0.0843882,0.967742,0.155239
534,0.278119,0.396501,0.326923
535,0.623684,0.441341,0.516903
536,0.485401,0.542857,0.512524
537,0.287329,0.378824,0.326793
538,0.323592,0.654179,0.433
539,1,1,1
540,0.225073,0.429972,0.295476
541,0.425091,0.500305,0.459641
542,0.189964,0.300283,0.232711
543,0.341826,0.555172,0.423127
544,0.405707,0.594545,0.482301
545,0.524324,0.438914,0.477833
546,0.0472915,1,0.090312
547,0.574468,0.885246,0.696774
548,0.734694,0.724832,0.72973
549,0.560345,0.841035,0.672579
550,0.629371,0.821918,0.712871
551,0.385438,0.605456,0.47102
552,0.551282,0.966292,0.702041
553,0.166364,0.261905,0.203478
554,0.478788,0.67666,0.560781
555,0.0850515,0.478261,0.14442
556,1,1,1
557,0.285141,0.934211,0.436923
558,0.473538,0.899471,0.620438
559,0.174074,0.566265,0.266289
560,0.108286,0.705521,0.187755
561,0.423729,0.243506,0.309278
562,0.521311,0.647658,0.577657
563,0.191441,0.965909,0.319549
564,0.501014,0.667568,0.572422
565,0.626761,0.532934,0.576052
566,0.405152,0.128912,0.195591
567,0.138599,0.877358,0.239382
568,0.111475,0.409639,0.175258
569,0.164789,0.646481,0.262633
570,0.663793,0.276978,0.390863
571,0.455128,0.6253,0.526813
572,0.272408,0.875706,0.41555
573,0.500891,0.577002,0.53626
574,0.276596,0.821839,0.413893
575,0.502793,0.841121,0.629371
576,0.412831,0.713253,0.522968
577,0.452693,0.635992,0.528912
578,0.540541,0.340426,0.417755
579,0.286058,0.563981,0.379585
580,0.35305,0.3622,0.357566
581,0.621849,0.513889,0.562738
582,0.458365,0.530843,0.491948
583,0.649057,0.882051,0.747826
584,0.576052,0.542683,0.55887
585,0.520343,0.814525,0.635017
586,0.238095,1,0.384615
587,0.409662,0.617176,0.492451
588,0.424051,0.897321,0.575931
589,0.456456,0.938272,0.614141
590,0.517572,0.675,0.585895
591,0.383929,0.621387,0.474614
592,0.293769,0.589286,0.392079
593,0.620499,0.661743,0.640457
594,0.221305,0.692488,0.335418
595,0.00014729,1,0.000294536
596,0.514851,0.473804,0.493476
597,0.203843,0.497959,0.289271
598,0.642857,0.177102,0.2777
599,0.21041,0.945274,0.344203
600,0.128146,0.346213,0.187056
601,0.388112,0.61326,0.475375
602,0.430189,0.844444,0.57
603,0.114654,0.741228,0.19859
604,0.478386,0.68595,0.563667
605,0.6125,0.6125,0.6125
606,0.205298,0.746988,0.322078
607,0.726562,0.592357,0.652632
608,0.602484,0.52861,0.563135
609,0.316239,0.480519,0.381443
610,0.167059,1,0.28629
611,0.395062,0.646465,0.490421
612,0.00845666,1,0.0167715
613,0.0232558,1,0.0454545
614,0.555556,1,0.714286
615,0.317623,0.442225,0.369708
616,0.169412,0.900356,0.285167
617,0.000343997,1,0.000687758
618,0.563275,0.774744,0.652299
619,0.159601,1,0.275269
620,0.245459,0.478469,0.324465
621,0.42,0.477273,0.446809
622,0.352723,0.552326,0.430514
623,0.208597,0.306691,0.248307
624,0.377301,0.452206,0.411371
625,0.496475,0.569284,0.530393
626,0.488636,0.477778,0.483146
627,0.331479,0.637615,0.436192
628,0.271666,0.515152,0.355734
629,0.47482,0.605505,0.532258
630,0.614679,0.950355,0.746518
631,0.339535,1,0.506944
632,0.546595,0.578748,0.562212
633,0.528846,0.652542,0.584219
634,0.537572,0.501348,0.518828
635,0.314318,0.618943,0.416914
636,0.443526,0.38379,0.411502
637,0.597561,0.379845,0.464455
638,0.484043,0.514124,0.49863
639,0.406276,0.587112,0.480234
640,0.1,0.256705,0.143931
641,0.322721,0.484783,0.387489
642,0.426667,0.744186,0.542373
643,0.394027,0.710069,0.506815
644,0.290795,0.535645,0.376949
645,0.379227,0.640816,0.47648
646,0.72619,0.859155,0.787097
647,0.390855,0.759312,0.516066
648,0.709845,0.875399,0.783977
649,0.343348,0.337553,0.340426
650,0.381733,0.810945,0.519108
651,0.376045,0.592105,0.459966
652,0.518403,0.57069,0.543291
653,0.631579,0.965517,0.763636
654,0.477387,0.88785,0.620915
655,0.703704,0.35625,0.473029
656,0.201493,1,0.335404
657,0.306748,0.787402,0.441501
658,0.402198,0.376543,0.388948
659,0.389134,0.697368,0.499529
660,0.350943,0.701887,0.467925
661,0.275,0.526946,0.361396
662,0.161889,0.950495,0.276657
663,0.238994,0.282528,0.258944
664,0.522959,0.539474,0.531088
665,0.325517,0.588529,0.419183
666,0.615819,0.819549,0.703226
667,0.37037,0.838323,0.513761
668,0.444444,0.697248,0.542857
669,0.109164,0.455056,0.176087
670,0.402863,0.686411,0.507732
671,0.433476,0.63125,0.513995
672,0.46124,0.757962,0.573494
673,0.099636,0.493243,0.165783
674,0.414062,0.414062,0.414062
675,0.589091,0.910112,0.715232
676,0.58022,0.717391,0.641555
677,0.397025,0.560582,0.464836
678,0.300894,0.446526,0.359522
679,0.647458,0.448357,0.52982
680,0.251841,0.436224,0.319328
681,0.222509,0.346167,0.270893
682,0.240372,0.297534,0.265916
683,0.0915438,0.95935,0.167139
684,0.477974,0.618234,0.53913
685,0.353374,0.396694,0.373783
686,0.888889,0.8,0.842105
687,0.328605,0.583543,0.420448
688,0.363914,0.467583,0.409286
689,0.371773,0.467532,0.41419
690,0.510204,0.572519,0.539568
691,0.497006,0.598198,0.542927
692,0.34728,0.481159,0.403402
693,0.315068,0.958333,0.474227
694,0.336257,0.534884,0.412926
695,0.000275577,1,0.000551002
696,0.427752,0.38789,0.406847
697,0.652687,0.725948,0.687371
698,0.175347,0.980583,0.297496
699,0.307018,0.396226,0.345964
700,0.469256,0.539033,0.50173
701,0.291248,0.995098,0.45061
702,0.15896,0.714286,0.260047
703,0.181818,0.986301,0.307036
704,0.24744,0.895062,0.387701
705,0.362319,0.228311,0.280112
706,0.303534,0.657658,0.415363
707,0.516216,0.52982,0.52293
708,0.269006,0.582278,0.368
709,0.273183,0.159357,0.201293
710,0.38535,0.975806,0.552511
711,0.0847072,0.470032,0.143545
712,0.0945008,0.490305,0.15846
713,0.575251,0.625455,0.599303
714,0.721429,0.716312,0.718861
715,0.234498,0.675325,0.348117
716,0.485714,0.275304,0.351421
717,0.214477,0.222222,0.218281
718,0.431728,0.540426,0.48
719,0.0868744,0.513966,0.148627
720,0.351375,0.485172,0.407573
721,0.57377,0.322581,0.412979
722,0.384106,0.60312,0.469319
723,0.722892,0.316344,0.440098
724,0.296512,0.953271,0.452328
725,0.0828571,0.16763,0.110899
726,0.150613,0.390909,0.217446
727,0.056325,1,0.106643
728,0.114486,0.942308,0.204167
729,0.191105,0.407407,0.26017
730,0.494382,0.923077,0.643902
731,0.345154,0.242928,0.285156
732,0.118205,0.535156,0.19364
733,0.429185,0.75188,0.546448
734,0.690171,0.675732,0.682875
735,0.156863,0.702703,0.256473
736,0.151111,0.666667,0.246377
737,0.108434,1,0.195652
738,0.316583,0.148585,0.202247
739,0.446078,0.758333,0.561728
740,0.395738,0.575221,0.468891
741,0.613014,0.670412,0.640429
742,0.181818,0.909091,0.30303
743,0.0430108,0.983607,0.0824176
744,0.503419,0.356106,0.417139
745,0.532764,0.708333,0.60813
746,0.079661,1,0.147567
747,0.412043,0.591525,0.485734
748,0.613497,0.746269,0.673401
749,0.603865,0.856164,0.708215
750,0.128079,1,0.227074
751,0.414956,0.786111,0.543186
752,0.171756,0.918367,0.289389
753,0.169415,0.300532,0.216683
754,0.752941,0.589862,0.661499
755,0.478006,0.871658,0.617424
756,0.380228,0.537634,0.445434
757,0.49763,0.206287,0.291667
758,0.409972,0.736318,0.52669
759,0.234252,0.782895,0.360606
760,0.37551,0.397408,0.386149
761,0.389796,0.440092,0.41342
762,0.367442,0.182448,0.243827
763,0.21322,0.574713,0.311042
764,0.490463,0.833333,0.617496
765,0.381443,0.435294,0.406593
766,0.518847,0.89313,0.656381
767,0.461197,0.449244,0.455142
768,0.228381,0.936364,0.367201
769,0.150507,0.329114,0.206554
770,0.621849,0.284615,0.390501
771,0.159265,0.981132,0.274045
772,0.515228,0.525,0.520068
773,0.517483,0.587302,0.550186
774,0.280999,0.793451,0.41502
775,0.41573,0.253425,0.314894
776,0.541667,0.585209,0.562597
777,0.42973,0.307544,0.358512
778,0.548387,0.294231,0.382979
779,0.857143,1,0.923077
780,0.187902,0.843931,0.307368
781,0.163611,0.417266,0.235056
782,0.115124,1,0.206478
783,0.313183,0.666667,0.426165
784,0.357724,0.619718,0.453608
785,0.114105,0.244068,0.155508
786,0.54955,0.877698,0.6759
787,0.29646,0.489051,0.369146
788,0.619217,0.314079,0.416766
789,0.212219,1,0.350133
790,0.571547,0.663785,0.614222
791,0.0845384,1,0.155897
792,0.327465,0.298077,0.312081
793,0.415,0.838384,0.555184
794,0.443878,0.359504,0.39726
795,0.588235,0.716981,0.646259
796,0.126106,0.179245,0.148052
797,0.713439,0.935233,0.809417
798,0.427984,0.386617,0.40625
799,0.573544,0.738247,0.645556
800,0.335505,0.453744,0.385768
801,0.380883,0.374911,0.377874
802,0.657895,0.441176,0.528169
803,0.178404,0.419426,0.250329
804,0.545455,0.765101,0.636872
805,0.425267,0.717718,0.534078
806,0.581741,0.595005,0.588298
807,0.305419,0.590476,0.402597
808,0.274286,0.215973,0.241661
809,0.768421,0.603306,0.675926
810,0.464853,0.280055,0.349531
811,0.230769,0.254427,0.242021
812,0.494898,0.803313,0.61247
813,0.166667,0.886179,0.280566
814,0.179463,0.757812,0.290202
815,0.636943,0.613497,0.625
816,0.433048,0.556777,0.487179
817,0.420124,0.673267,0.517391
818,0.623656,0.783784,0.694611
819,0.502439,0.880342,0.639752
820,0.468571,0.752294,0.577465
821,0.444795,0.62183,0.518621
822,0.323194,0.653846,0.43257
823,0.42603,0.628453,0.507813
824,0.185879,0.484962,0.26875
825,0.341889,0.621269,0.44106
826,0.8375,0.77907,0.807229
827,0.104593,0.542,0.175348
828,0.211765,0.972973,0.347826
829,0.209101,0.493606,0.29376
